id,question,context_0,context_1,context_2,context_3,relevant,answer_text,answer_start
e9ce3ab8c7bc2d3324444ecc5da471f0,宇宙戰艦大和號為電視動畫的哪一種類型？,5347,7497,8368,8136,5347,連續劇,154
48aa25355b91c2528a9dccf9cc791ad8,1336年11月7日，室町幕府公布了什麼，標誌著足利幕府統治的建立?,4785,5950,1056,6481,6481,《建武式目》,371
d8061c168a3df27e9d6f7f5e50811cbe,卡斯帕羅夫在哪一年與超級電腦X3D Fritz對弈?,1579,2146,5041,8761,1579,2003年,262
5a1a70184f1e1bec96b66a7fe1048b46,當代無政府資本主義的理論是從誰開始發展出來的？,1879,3646,7466,2104,7466,穆瑞·羅斯巴德,0
fe82dd371cd988160531e05879acc9d6,哪邊的貨車數量在2005年底有三萬一千又三百二十二輛？,1391,946,2529,7497,2529,紹興市,70
520d14157681cb3b2117f9646f41896f,山東大學在2016年US News世界大學綜合排名的排名是多少?,3543,8119,7763,3976,3976,第272,112
018f21546c019724d36db465a3b75467,瀘州市的哪裡，地形幾乎均為丘陵地形?,4315,8205,3813,7219,3813,北側,196
bf156c4e1860f0f3ecaa94da87271670,2011年哪個單位給洛陽市授予世界文化名城的稱號?,8790,5974,1596,7733,7733,聯合國,104
594b0d589d0b32cfb940ccc00bed5510,日本8個無海岸線的內陸縣份中哪一個的首府為大津市？,6925,7497,1716,3728,3728,滋賀縣,0
a5bf1b195f7e4088bea1fd27c4b15c66,台灣部落被誰分類,1687,7571,8852,1716,8852,人類學家,177
12940c0b2b08ca02274567cf8aeec3f9,萊茵河為什麼會使得自己的支流持續增加?,5563,3116,1673,5782,5782,河流襲奪往南延伸,124
ab39aace17b1ba7958ca23b175702812,開放式研究計算解決了甚麼問題?,2568,1239,1240,2594,1239,科學結果的再現性問題,550
6b7388c3654df3c90750c46672dd997f,梁啟超在何處創辦《庸言報》?,4129,8678,8907,584,4129,天津,305
983d095b34236f97de4c7e6df5defe61,BBC最早成立的宗旨是什麼?,7049,2368,6546,6048,6546,為英國大眾提供高質量的電台廣播服務,353
ceee20dbf991fff9acc8d18826706766,哪個事件在當時雖沒有實質效果但卻形成了國民問政的風氣?,7497,6322,1183,2703,1183,公車上書,240
bba37c4b96adcc5efa95cb2fe06e67dd,幾百米深度以下的地底的平均溫度是幾度?,6191,5335,2355,5280,5280,十五度,50
07f5473e1b2556fbf7f82cced6f642e3,隱公時期，誰的權力漸大，甚至要求隱公立他為太宰?,4262,635,2342,6043,635,羽父,253
0a42914ab16d12bac9820f4c810fffd0,法院在哪一種法系中只有解釋法律的權力？,4500,2181,1640,5950,1640,普通法系,106
778f41e28bd7b714dcabafaa5ecf65ee,孔雀王朝的發源地在?,7445,7285,7973,4852,4852,摩揭陀,255
2a9e8c5111cdc8977fc8f54a4600b03c,臺灣的文化在哪一年代之後逐漸趨向多元?,6836,7571,4809,2065,2065,1970年代,123
55d48a894b46af6b0c4e026e8405d5bc,老舍過世的時候是幾歲?,7656,783,5870,3048,783,67歲,574
6b8125a475e4b3cd5c7e06f2c04e2509,何人稱王安石是「中國11世紀的改革家」?,233,3478,6043,7017,3478,列寧,335
7e1adb7fcc490abca0056927fbcf15de,金鐘獎與金曲獎和哪一個獎項並列為臺灣三大娛樂獎項?,7441,5609,2947,534,7441,金馬獎,21
a8837f437da6ec42922895c569d66dd2,發現X射線的是為誰?,4363,5662,748,8898,4363,威廉倫琴,166
08c0f1ad3d5de84cb77fad4fc76c96c4,1215年時由於英格蘭國王被迫簽署了什麼而減少了約翰國王的政治力量?,6226,8711,2322,470,8711,大憲章,96
40ea5b41b57f4ef0270657833bf7793d,廣智書局於何年開辦?,8470,1270,1716,322,322,光緒二十七年,265
06c83c1c96e0d6790517b44a01f0863c,繪畫技術的支撐面是以哪裡為基準?,6517,7496,4344,3017,4344,表面,13
2ae4328ed2a752fafb6e59cde3d29d14,本部大樓以花崗石柱廊所支撐，頂部則建有一座高塔和四座角塔，以上都是以什麼時期的建築模式?,1606,7732,5017,3950,3950,文藝復興時期,37
bffe9bab6ffa557a75de2e208da8e922,在1389年，塞爾維亞王國被哪一個國家打敗?,4995,4773,2146,8175,4995,奧斯曼土耳其,48
1aa847dc9106a6a21b0f9a1239185282,「神學」於何時與「神話學」形成區別？,7571,352,1218,7497,1218,第二世紀,215
06ed55d7b1b71a13dd620114e795f168,誰曾經指揮過遼瀋戰役,3770,3977,6792,5705,6792,人民解放軍總司,116
33ba6697e3f1bf5a06339ad439a816a2,桑弘羊向漢武帝推行什麼制度?,6586,5583,496,990,990,專賣制度,41
51cb9b2f0789a06f13c4707ea5e2ad67,在哪所大學舉辦第一屆臺灣原住民族生物學誌研討會,6724,6491,399,5974,399,臺灣大學,236
d7396d68d5ae71908adf6c322f9955d9,什麼的研究與工程實踐有緊密的聯繫？,5054,1726,3017,744,1726,軌道運動理論,234
2d3bb147cf0a24e709f2418c788eea67,「以透過身為國民的崇拜對象的天皇來統治較為容易」是誰的理念?,4568,968,2322,2260,968,重光葵,326
7481582b8e1eafab9b683e506b8cde03,誰相信萬物皆有靈,6043,1779,4055,7497,1779,原住民族,0
a1a23b4ec00e8c467d7f571ca451a333,紅花瓶是古希臘哪一城邦的特產？,3048,3306,25,3438,3438,雅典,228
36962edf69bedc687c621f5536a3301a,英國以及哪一國家的文化，強調經驗與實用?,6378,7497,6844,7716,6844,美國文化,38
21aaa725ce1e2d01b18689692a52708f,市自治制施行細則是於哪一年制訂的？,1345,8575,2288,4785,8575,民國10年,2
a29e9fb7eeb0a420385e2877e7e73ca8,唐朝的驛站當中數量比例比較少的是水驛還是陸驛？,6676,2548,2455,8264,6676,水驛,160
e13573fffc99d17116f9d2a77a71a4c9,「淮海維揚州」中的「揚州」與什麼時候的無直接關係？,7497,7975,2527,8142,8142,今天,41
ab92ba8bad8a167d850fc60ab01e7dd2,何者與拉丁語同為影響歐美學術與宗教最深的語言?,6811,5224,7017,8499,8499,希臘語,533
9499562e7f8176c07dbffd2b9e65aae7,漢武帝時期的哪一個政策助長民間積極向學的風氣，同時使大官僚和大富豪子嗣壟斷官位的情形有所轉變?,6959,7017,7423,4962,4962,創建太學,386
0283e80d8ebe3ad5cf8865e988b1aa10,重慶市總人口大約3253.32萬人，但事實上重慶主城區戶籍人口大約多少?,6925,4733,805,7228,805,800萬,65
720e46fba6a1ee7bb4fd1bc21c633b22,洛陽市為新興重工業城市，是什麼計畫的重點城市之一?,5876,4380,7219,7289,4380,五年計劃,29
9d12f89fc37f91f023f5dbae11b7e834,一個詞如果音節有3個會被稱為？,5299,7088,6464,7497,7088,三音節詞,271
aa73e52f9fdf7d9cd3a8ae59c7da417c,地勢高度如何變化,7844,2951,8205,2272,2272,遞減,48
fb48c8b856cb9d1b347a80a502c811d5,什麼地方又可以稱為「台灣矽谷」？,2527,5958,3693,7571,3693,新竹科學園區,238
47c221a893543839686a23fedb099862,省府將眾多行政部門設於臺中，不過原用地由中央政府接收是於什麼事情之後?,1128,4860,1593,6401,1128,精省,20
5c55e4127e140f31a0c8b2ea29187f17,獵物的哪個部位因為被老虎咬導致被勒死？,2053,3234,7080,2939,3234,脖子,44
358c5111ad1194f17b866a243da26001,漢武帝為加強對地方的控制，打擊地方豪強，在各州設置什麼官員?,6322,6043,6959,8413,8413,刺史,12
9bbe98b3d1550112651f57c19707c930,慈禧太后在後來推行庚子新政，也廢除了中國的哪種選才制度?,6710,6955,2342,6043,6710,科舉制度,387
74fcac9e97b20dec8c4d1a7912f83875,中國各個朝代的大學中關鍵的概念為？,3017,221,7453,7066,7453,士,286
2bfadbf90d1c59921977d7f7dad69239,至於海外華人社區同樣用簡化字的有何者?,4784,1222,590,7497,590,新加坡、馬來西亞,434
4d669abff2abceaddcec2f59ea01cf6e,舍堂教育的概念是來自於個大學等的教育方式?,1504,2795,3269,78,1504,英國劍橋牛津,62
09a47b5d2d19598a244fab8cbb9c5860,川龍街和眾安街為當地主要的什麼區域?,6952,2057,5755,5950,2057,主要商業區,122
5dfd056111da5462b0f7fd4883a33ed6,哪種學說用來研究鐘錶的原理和發展?,3017,8720,4648,2527,4648,鐘表學,297
381cafe52724d264beb73a0e8c339abb,常見的輕混凝土有有加氣混凝土以及哪一種?,4344,1207,707,2789,707,多孔混凝土,237
e9c1fdf7d8beb0d9d1f89e3c7ea5be00,哈得孫灣境內哪一地區常有北極熊出現?,7434,7497,867,1958,7434,北部,52
cc75015dd0d6c60863043848420187e1,「三妻四妾」的意思是?,7698,4059,697,2472,4059,形容妻子與妾侍很多,548
ca706662a10a63f3eb69aca4e74e4bd9,沈丘的食品加工業龍頭是何者?,3425,6690,7349,1164,7349,金絲猴集團,300
edb646ea6e148de23935465f94c86b55,大爆炸理論是何人最先提出的?,6751,3600,5950,6952,3600,喬治·勒梅特,13
6197e8f76c38b27d05868705942d93ba,研究固體材料的宏觀性質及各種微觀過程的基礎為研究什麼？,5401,7844,3399,3231,3399,晶體結構,2
b810a2dc002d96c123a028a7fc40be88,揚州的治所於哪位皇帝在位時移到廣陵？,2542,5870,7975,7497,7975,唐高祖,91
cd7236935438a97accda0374f452efb1,夏季奧林匹克運動會足球比賽在哪一年正式成為奧林匹克運動會的比賽項目之一?,8585,5192,1152,4960,8585,1900年,26
c5c176b9a4ed403cfa368d00b48020eb,停戰談判在哪裡舉行？,5170,2683,3824,2759,2683,開城,177
580bdc056a476034f47184e63a78535c,日本海軍的發揚地為哪裡?,774,2131,2608,3624,2131,宮崎縣日向市美美津,23
7fb2c4497e6af7db70dd5bbf0541ad8e,法國政府於2007年2月22日宣布從法屬瓜德羅普分離的地區的正式全名為？,3735,7002,3337,1358,7002,聖馬丁集體,10
3757eae136d8446a3604ef4631384348,《與森林共舞》為哪一本書的改編？,4418,6311,6852,3309,6852,叢林奇譚,247
2585986a84b2d2a5c7324848acf8d816,漢族、滿族以及哪一族等為契丹所融入的民族?,7330,8283,8199,4223,8283,蒙古族,21
4a47b503bbee95b8b43c42f7f6bcec2c,在1951年6月時碧潼戰俘營哪一軍的戰俘比美軍少約1200人？,5922,5118,6872,5959,6872,英軍,244
7f7d5af002e87cd9a60c9bbf6cb9c413,哪一種主義反對單一以理性為中心?,7450,7017,2444,366,366,後現代主義,94
e385b66773d5588b0c637edc05b097bc,「大不列顛和愛爾蘭聯合王國」是在哪一年成立的?,751,147,7497,6490,751,1801年,475
12d7dd9f34158292e89d458618fc7d43,王力、戚本禹以及誰都為文革小組的重要成員?,7497,1524,3058,2322,3058,關鋒,375
49a7bb3d2f316a5288010b3b84dd17eb,蘇格蘭因為什麼因素不佳，導致相對貧窮?,2384,7497,744,792,2384,氣候,25
adfd59469bde7225f39af0fecbb7f398,形容反抗白人的戰爭又稱為什麼？,2242,6856,233,6043,2242,大東亞聖戰,432
ab289c0fcba31ca48530f2ca86915c34,在哪一個時期周家口鎮的流動人口達數十萬人並擁有街道116條?,6949,4512,7497,6925,4512,清朝乾隆年間,0
527724689a2943fca77c3c65258aa7f4,長安城南的禮制建築在什麼時期建立的,3842,6991,4044,2951,4044,王莽,111
f4c2e99a8ca4abfe27327f269cd9cba2,被認為是文明的起源地之一為哪一條河?,3830,6952,7497,6043,3830,幼發拉底河,0
8f824fc13b5523c137b13cdc0558115f,萊茵河谷充滿黃土或是被風吹拂的塵土越過凍土層，因此非常適合從事什麼?,4613,8989,7497,5405,5405,農耕,562
f5109ac8a8aa06252dd75384ff5ffce3,哪個條約為1941年時冰島與美國所簽訂?,6925,3872,6121,5485,6121,戰時防務條約,298
b66ae0c7f4664aa4546262aceb659e7e,「第一次王子之亂」發生在什麼時候?,1064,7497,7571,5692,1064,1398年,406
f1f2dbf0e5501b92671bd676bd7ac3ed,延邊朝鮮族自治州擁有多少處省級重點文物保護單位?,4717,7222,6925,1716,4717,23處,302
25c27f4677b8ca7daba65901462998f4,哪一間學校為毛澤東的母校?,2322,6925,1455,5050,5050,湖南省立第一師範學校,39
13efae79a52dc0793868c4b5e2cc6091,論動體的電動力學是愛因斯坦西元幾年的論文?,6952,6692,7497,8831,6692,1905年,6
8afdba62a136f4e4915e441342ec5e35,湘鄂贛邊特委擴大會議中，彭德懷被任命為?,7718,4276,640,1882,640,紅五軍軍長,569
447ac989e06686efb91efb87104f74a7,根據《基本法》，負責管理與香港特別行政區有關外交事務的單位是?,4785,380,6203,1358,6203,中央人民政府,8
55281df9aee82deb2f8428a725e8269f,香港市區重建最初描述的什麼區域集合當中灣仔是其中之一？,6811,8236,7497,5950,8236,九個目標區域,328
1a87e094e73a3dbbdc9b9ef0f3b9df8c,野生老虎的數量依照世界自然基金會的估計有幾百隻？,1863,3355,4027,3764,1863,32,39
12cec8c10b91bb94ddcc9bbdc06294e4,文工會副主任委員包括謝仁釗以及誰?,1647,5313,5597,5269,5313,陽翰笙,490
cac827b976a85e20d0c7d9df3fcb3435,內蒙古的大部分人口不是漢族就是？,1514,451,3328,5950,451,蒙古族,124
e1210b282b193ea6f2e03f3675125a57,哈拉帕遺址以及哪個遺址出土大量印章?,5522,4936,3111,5869,3111,摩亨佐-達羅遺址,352
3d19d578742f9466efb0f390bc63960e,德國共產黨在哪一年正式成立?,7835,6696,7049,3650,7835,1919年,381
5d05b874aad7172da710af2b49103c9b,印度最大的道路網絡在哪？,692,1169,3959,2355,692,馬哈拉施特拉邦,275
f42a9eb9cdd0ac40121a71c7c664f295,重新引進公制系統於1817年，為哪一個國家?,3524,6377,7052,6925,7052,荷蘭,257
0d5d208cc5536de9029350d3e1cbefa9,為何在20世紀前至中期許多歐陸的學者要紛紛來牛津發展？,7497,8052,7252,720,720,社會地位被納粹主義及共產主義提倡者取代,311
6d631bedcbaf69ca9e8f36280fac45a1,紅五軍軍委於和何月在大冶劉仁八召開擴大會議?,7049,4235,207,640,4235,6月,92
265b21163ea5b6c9d18c5e77a1bbc077,台灣政府應當修正什麼法律，並給予多元家庭予以法律承認?,519,2752,7017,1282,1282,民法,526
d8d5bbdc61a86ba537c8a93f4c2cae0e,歐洲人在哪個世紀興起一股「中國風」的熱潮?,7571,8678,5412,8151,8151,18世紀,298
4276f0e82d8e069c7b6da299a221b360,1983年的時候，當時中華民國的行政院院長是誰?,6322,6490,1261,5337,1261,孫運璿,39
59afa9849a1f1f0558f0d3ff1c1dfe62,有時候一般人向哪一種組織捐款是可以扣稅的？,8724,6209,4729,5950,4729,非營利組織,138
8674fdd08f7d61917e809d857267fff1,君士坦丁堡在哪一族群入主後有很多希臘語學者及書籍流進？,2616,8071,7584,5950,7584,鄂圖曼土耳其人,122
fb3cf161c58c3f2d4410c9e813d4e994,「大日本臺灣病院」於何年設置?,8119,7171,6724,4566,4566,1895年,142
defeab7df7422b38ad54401ef517d178,美網與澳網的場地中哪一方的硬地的性質是接近草地的？,5950,4386,4422,5467,5467,美網,367
626fa657a132d135db2a5aee5dc259a7,在現代部分的學生為了文憑而打混摸魚的狀況是因什麼的改變而造成？,8989,5950,3071,2836,3071,社會價值觀,229
7bedbccdd3c80232294b5838084a082e,德意志教區於1518年時在何處舉行了三年一次的聚會?,7497,8963,2146,4943,4943,海德堡,214
c3745c5c25f338d4e75e486accc35d4f,民主制度最早在什麼時候出現？,1161,1279,7017,5440,1161,古希臘,189
f81d02d198c764fa3a3357ea3896229d,威寧彝族回族苗族自治縣自什麼時候開始正式成為省直管縣試點?,5583,5769,4038,805,4038,2013年,41
6648803df81f97f33aabf3f5ab6d6d88,恆星核心會在其的主要成分變為什麼元素後不再產生能量？,92,4776,5025,3573,5025,氦,67
b32613327902373628216ccb8efbd27a,可以用什麼方法來區別地函與地殼?,2810,4260,5662,4963,4260,化學方法,25
38f463f3ef52f47bd5851a5c982d2563,中國最早的城市主幹道網、中國最早的車轍是哪個遺址?,8457,5755,7072,6952,8457,二里頭遺址,76
27a2dd12a412402cc4d93655a4993c3f,火藥和硫酸都具有什麼成分？,8989,1234,7392,5595,5595,硫,24
de9d2c45c72de7f5584b93346d17bdb1,什麼是古典時代?,6811,5329,8587,5608,5329,希臘羅馬世界的長期文化史的一個廣義稱謂,6
0c3acc2b52fa83b6a17308817a2d11f0,有歷、有熊氏、昆吾、康等諸侯國是在許昌什麼時期的分布?,8910,2674,7049,3967,3967,殷商時期,266
57db6c895a56b8d4f4f4cd9958efd12c,攝動導致吻切軌道的改變的原因當中其中一個是位於哪邊的天體不是球體？,5147,6695,6952,7679,7679,中心,17
08d61f745ba39ff8256a3e4763657a24,《嘉禾》的作者是誰?,6311,3722,3309,4106,3722,周公,348
165dcd35d539c1f3ab5669960d2a883a,太平天國的領導人是誰?,1434,7153,6657,6043,7153,洪秀全,432
d568cc535195da8d7f5f8de8060ffd09,吃檳榔和什麼文化很接近,8351,5755,5018,712,5018,南島,235
b79ab7e92475735bfb17a22f4d3af8e8,中國哪一地區在唐朝時是人口最少的？,2126,4675,6952,8264,2126,黔中道,462
065b7ed9ff87fa97f7867a7842d8fc39,馬克思主義的依賴理論主張已開發國家為了追求什麼而將開發中國家融入資本主義體制內?,1240,1879,8432,7450,8432,權力,204
7639eaf0a53eab283100ab3b69ea6acc,世界上第一個在全國範圍內執政的工黨於何年首次執政?,7898,5154,2146,8963,7898,1904年,195
f692a437dcdc44ea99c7f670c5602eaf,包含兩對薦部肋骨、胸帶和胸骨、或者腳踝的距骨，可以判定為哪種動物化石?,7844,3573,6167,7085,6167,羊膜動物,0
3a207143af361e3159beb6c05fb8a3cf,十三衙門在哪一年被廢除?,3374,5323,3805,2490,3805,1661年,584
c66b53585df70f077acf8c72cd3f2582,有線電視電纜的鋪設動作在中國是約在何時才開始？,5041,2700,8942,4895,2700,1980年代末期,18
95a6894273be4f3e2192b2c1cc02f00d,《科學》此學術期刊的競爭對手為哪一本期刊?,186,5829,6350,2738,5829,《自然》,130
ba1d760ecfae1db9dcb6373a38b6868c,土星的天然衛星有幾顆已經被命名?,92,6206,7371,2355,7371,52顆,20
b48f8202112406ecb53579cafe1e4977,此門的動物通常脊椎在哪?,2004,7634,3040,5999,7634,包在骨頭裡面,129
38862dc14de2213d6f7bd95591ba99eb,提出摩爾斯電碼可以使電報非常方便且高效地拍發字母以及數位的人為摩爾斯和誰?,5950,5162,1158,2810,1158,威爾,347
3e1b9fb794966ce1c6e4ba4037caaa4c,瑞士近衛隊成立500周年慶祝活動的嘉賓是?,8031,5953,7604,2146,5953,榮譽砲兵團,424
1ab365b3d52b0b8a51355d9c17da9c3d,認為男性和女性花同樣的時間工作，但女性仍然在家務上付出了更多時間的人為誰?,697,8351,8074,1085,8074,阿莉羅塞爾霍克希爾德,36
18b28b97d33fa274c5e2ec2142ebda0f,什麼東西上面會記載各個官員的功過？,1169,2527,6205,664,6205,屏風,329
f9e4af4669820199f9c9b5d101d693a9,文中提及，日本與美國海軍快速發展，是因為什麼條約?,2322,8451,774,5063,5063,華盛頓海軍條約,52
0bd3c5304b4ef1f23206ebe3a2d982f7,亞利桑那州的約馬的明亮日照時數超過多少？,4771,1067,6236,7601,7601,"4,000小時",140
5add6207c049adc6eb182766058eaadc,"從1870年的140萬噸，到1913年已超過1,000萬噸為德國當時的哪個產量?",3865,4868,4423,5318,4868,鋼產量,3
1d68e28a64894a83095a5298ae363837,拿破崙稱帝時的教宗是誰?,804,7962,1957,2342,804,庇護七世,525
d2efa076e69bbda6b47dad67cf321330,文中提及，導致成員流失是由於誰煽動反對的聲浪?,4785,1891,6137,6322,1891,僱主,329
5e85f16e81023821325010c7f4b271cc,由於硫酸的什麼性質，能夠將金屬、生物組織、甚至岩石等一併腐蝕掉?,6017,728,7392,1184,7392,強酸性,133
f3cb0a9a2e9befe6adebb8826e85b032,做一輩子毛主席的好學生是郭沫若在哪場討論會上所說的?,4386,5922,8454,6455,6455,在延安文藝座談會上講話,203
db06763378383bff8458734d9c20b75f,胡適任國立北京大學文學院院長於1932年時兼任什麼?,8119,4566,812,3240,812,中國文學系主任,18
4bc2764da3ad0fb2f6b10f3905b7312f,1930年所發生的於勤王運動平息後最大規模的動亂是由哪一個黨派援助之下所發起的?,1989,6307,5950,7966,7966,越南國民黨,212
2af51c41f3018f8dee7df24b4485fd5b,起點位在因斯布魯克的布侖納隘道穿越了哪一座山?,1585,1189,7254,7049,1189,阿爾卑斯山,32
5caf618fd9634a2be3cbee6a10cb9118,葉繼歡為通緝犯時，最高尋賞為多少港元?,2137,6925,5154,946,946,100萬港元,661
d6cca8832c51396ed7d8517c4e3a23d4,樂舞百戲為什麼時期的東西?,7571,681,8874,4613,681,漢唐時期,40
69148d3ae2a69b09c487424d8fb1dc34,傳說中華夏先民從蒙昧走入啟蒙的標誌是什麼?,3978,2527,8853,7497,8853,河圖,70
4dbbcd2c75b5e4d5b63dd81a02031b06,哪個單位定台中高鐵站附近為購物娛樂城?,8734,7441,2428,1716,8734,經建會,180
c0e92b0eda5d087461cbe9f2d7de0731,無錫在哪一年之後，確立了產業升級的經濟轉型方向?,5463,5036,2517,7497,5463,2007年,1
ca9632423822e550e860113e73b66057,誰的概念助長了早期自然權利的觀念，將其定義為生命、自由和財產?,5228,3382,5950,2867,5228,洛克,520
70210461bc4f7f423f19f86a138556f4,安騰是英特爾在何時開發出來的中央處理器？,1311,5950,2522,2810,1311,2001年6月,283
e1341eddc36df97e994fff3e5650424b,南非華人在2008年時被什麼法院裁定是有色人種？,8414,5154,5270,7497,8414,南非比勒陀利亞高等法院,153
19acc7487d33ddabe20ceca7d98070f8,最早的「城市」是如何產生的?,4386,7219,8179,1349,7219,商品交換集聚人群後而形成的,70
109b8f288a74a782f7c8724a7e6f0e63,真核細胞中的什麼部分是真核細胞這個名稱的由來？,8513,8076,1725,981,981,細胞核,152
b81211cf31921157b6555d3c7d061304,朝鮮虎在什麼活動上是為吉祥物？,7516,398,7497,8532,8532,漢城奧運會,235
9373802ea6066032fd429506b0091e49,在橫濱開港之初時出現了哪一種話語被稱之為「濱言葉」?,7497,7571,2114,5044,2114,皮欽語,305
97af87e45b92b302a339ae3278553649,1597年首演的達芙尼由誰作曲?,130,4251,3726,2464,130,雅各布佩里,212
c479b98327b0d12e20bd39339e1b462b,紐西蘭有義務提供紐埃必要經濟與行政協助是根據什麼規定?,1240,8248,6120,672,8248,紐埃獨立宣言,31
332d63adb60c9e8abe1deaaa14e1efaa,1930年代經濟大蕭條期間，當時美國總統是誰?,5933,6490,4053,7497,5933,羅斯福,123
be76fbcba63d5efe9455d2a86da6bbe8,爭取民主變革全國協調委員會將其總部設立於哪一個地方?,6434,2906,1206,744,2906,大馬士革,277
878daee7e6077615c96ebe6041f26090,玉清昭應宮是哪位皇帝下令而蓋成的？,5922,4386,3048,3253,3253,宋真宗,259
273cefd23c840020a120eeaed62b5409,耶穌生前的最後一段時期又被稱為什麼?,5870,307,5391,7497,307,受難,8
49dc437c5b53c07695694afc7219bcdf,廬山會議在哪一年舉行?,8963,7409,4718,2817,2817,1959年,0
ef6af701410fd06f09e3ffffe64f1af5,原始越南語的家園在哪條河流流域?,2608,6609,8899,6369,6369,紅河,201
f31f151cd7a0bead4bfb1c33dfc60a40,宜興年降雨量為?,1851,1716,176,6736,1851,1195毫米,419
8d9857623df31a98d4395dfbd81c7e03,仙童半導體公司是由被電晶體之父稱為什麼的人們所創立的？,7490,6043,7497,716,716,八叛逆,92
75ff601c8a783abb42de1d91d6c0b44e,在什麼時候美軍的訓練手冊中已包含無武裝的匕首防禦?,7497,8449,6846,4730,8449,1942年,352
dec35a83c381f47eca5178f55d425d39,俠客島認為為什麼朝鮮半島會發生戰爭？,5705,8505,3652,4579,3652,金日成要統一半島,300
9f2a709586966d1377e1b69e9e5a4e46,世界猶太復國主義者組織的綱領性文件稱為?,1879,4051,365,7017,4051,《巴塞爾計劃》,516
813d9fe8479371c5f6ed6b485247b1fa,大多數國家裡自由主義一詞在哪一個世紀的時候已經偏離了最初的軌道?,4112,7950,5147,7497,7950,18世紀,54
ac910965b8ad5a81b02fb22653dbe8af,副布政司於哪一年時改稱為憲制事務司?,3687,6734,4305,7646,7646,1989年,337
930eb4b44807ce9c748a7140abb1e970,為何滿洲國軍人要選擇投奔中共軍隊？,2322,1734,7017,3913,3913,很多滿洲國軍人為當時的國民政府軍所歧視，認為他們曾接受「奴化教育」,213
692cd62831c493d96ad42355f421dda3,世界上第一條高速公路位於哪裡？,8096,4326,4848,89,4326,義大利,113
c2a57fd1059aff5c65077d26f1243b78,漢中市的農作物以中國哪一區域的為主?,2517,4945,5950,5966,4945,中國南方亞熱帶地域,25
abca728f937a21475eb1e23175a47c5a,阿森納俱樂部於哪一年時成為地理上最接近托特納姆熱刺的俱樂部?,5688,2146,3939,2312,2312,1913年,180
7af12851d50281820612091a0cfe2787,根據新約聖經的線索，希律王曾下令屠殺哪一種族的嬰兒?,307,7497,1034,2650,2650,猶太,347
4ddeae2c3dff1d5103489741a54dd2d4,1938年神戶受到什麼災害，導致600人罹難?,8205,3865,8694,7954,8694,阪神大水害,231
cb12468e0ecea01c50b84b609fee7ef4,第一批住進雷克雅維克的人來自哪裡?,2146,6121,8963,3872,3872,斯堪地那維亞,273
4cbdb6985dbe5067088b6758105816e3,何人於2008年提名希拉蕊出任國務卿?,5941,1220,5049,8273,5049,歐巴馬,198
8f178add6f21ad2c6612dca1c0b05361,最古老的印度文明以其代表遺址的所在地命名而稱為?,8115,1244,3111,7445,3111,哈拉帕文化,279
701d701b1132d5e6b7b96819eab150da,「南斯拉夫聯邦人民共和國」於何年改名為「南斯拉夫社會主義聯邦共和國」?,3817,7571,4130,2468,4130,1963年,496
3b7cde441e27774a035eef1216a8e52c,將稻田的土壤翻過的過程是種植稻米的哪一步驟？,6952,5464,6429,1307,1307,整地,179
78c44bbda3e0ef1569de34f212962965,金磚四國的領導人曾於2008年時在何處參加八國集團系列會議?,8314,5974,3817,3170,8314,日本洞爺湖,277
2e19dbea88f48b3ead7ec9f81abe955c,三退行動指的是退出黨、隊，還有另外一個是?,7497,1436,6043,2047,1436,團,79
6f824c4ffb4f6d14a8614b72c532f7a0,目前國立交通大學校訓是?,6317,5079,1939,6724,5079,「知新致遠　崇實篤行」,11
3ab36d56bd5d02689577b37e211b9caf,哪一個人著手籌措臺灣西部縱貫鐵路的築路款項並且於1899年開始分段施工?,7497,6925,3166,5342,3166,兒玉源太郎,141
d6d0e376d8615c86f507a895a2488434,多明尼加的出口貿易和觀光事業為何在2001年時大幅萎縮？,5219,4272,7806,7628,7628,美國911事件,127
97fbe24bc735639dc81dd3c77a540fdb,對於古希臘人而言哪一種麵包非常的珍貴?,6952,7497,5662,7008,7008,小麥麵包,27
b1dca5222e1b7f092383d8b334f779af,不同形式的選票有什麼制度,1758,295,4785,4574,1758,不同投票制度,0
811d0d7bb225c5a2f1f2c888b797fb56,中興大學生物醫學研究所在目前是隸屬於哪一個學院?,4566,7481,3696,6724,7481,生命科學院,87
db0532b9eaa33664675b6df10ab31004,豆瓣創始人阿北在每日豆瓣微信公眾號中的什麼雜誌上公開回答了豆瓣電影評分的反作弊與反刷分程序?,4398,8878,4613,5628,4398,豆瓣電影評分八問,399
bdd0c4e645eaf429b36bb3d5c510fd1d,開花植物中胚珠的變化過程是由誰所發現?,7844,4991,1444,6952,4991,霍夫梅斯特,254
d2156cf53e110568919d3f713e6d1122,國家政治架構在什麼法規定,4513,295,4785,3517,295,憲法,90
820a01b279a05bf655e301fe4c6cb118,租庸調制與什麼制度提升了唐朝初期的農業發展？,4358,6205,7423,4759,6205,均田制,159
16f8fc095a2083f6920b15d7d5e809cf,橫濱市在哪一年時正式誕生?,2146,5044,7497,3250,5044,1889年,35
19ea13b2a7624d5d7666296647aaa36d,查理曼被安葬的地方於現今哪個國家境內?,955,3870,6490,4536,955,德國,300
98c7eac7bcc558f2490170b4780055c5,聯賽盃的決賽一般在哪一個球場舉行?,4960,8498,22,1898,1898,溫布萊球場,294
